MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_NAM,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.4,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_NAM,R12_SAS,foil_shipped_exp_sas,6.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_NAM,R12_SAS,foil_shipped_exp_sas,8.4,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_NAM,R12_SAS,foil_shipped_exp_sas,8.7,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.3,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_NAM,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_NAM,R12_WEU,foil_shipped_exp_weu,13.3,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_NAM,R12_WEU,foil_shipped_exp_weu,12.4,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_NAM,R12_WEU,foil_shipped_exp_weu,9.5,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_NAM,R12_WEU,foil_shipped_exp_weu,8.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_NAM,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_AFR,foil_shipped_exp_afr,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_CHN,foil_shipped_exp_chn,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_EEU,foil_shipped_exp_eeu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_FSU,foil_shipped_exp_fsu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_LAM,foil_shipped_exp_lam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_MEA,foil_shipped_exp_mea,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_PAO,R12_NAM,foil_shipped_exp_nam,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_PAO,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
